accn,organism,loctag,exact,name,compl,pseudo,fail,numFailcats,fail1,fail2,fail3,fail4,fail5,institution,seqYear
CP010311,Geoalkalibacter_subterraneus,GSUB_03220,exact,549,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_03295,exact,563,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_03370,exact,571,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_03600,exact,607,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_03780,exact,639,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_04035,exact,683,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_04040,exact,684,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_04510,exact,763,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_04725,exact,800,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_04970,exact,845,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_05305,exact,907,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_05945,exact,1009,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_06530,exact,1104,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_06725,exact,1134,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_06800,exact,1148,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_07440,exact,1251,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_07570,exact,1273,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_07745,exact,1304,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08195,exact,1388,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08230,exact,1395,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08415,exact,1429,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08430,exact,acnA,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08605,exact,1459,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08775,exact,1487,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_08985,exact,1518,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_09030,exact,1524,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_09510,exact,1611,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_09605,exact,1630,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_10495,exact,1793,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_10510,exact,1796,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_10555,exact,dnaE,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_10955,exact,1879,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_11005,exact,1888,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_11165,exact,1917,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_11590,exact,1986,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_11640,exact,1995,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_11770,exact,2019,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_12280,exact,2097,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_12895,exact,2202,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_13475,exact,2304,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_13830,exact,2366,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_14085,exact,2403,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_14185,exact,2418,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_14310,exact,2440,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_14510,exact,moaC,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_14920,exact,flhA,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15305,exact,2613,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15325,exact,2616,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15395,exact,2629,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15525,exact,2654,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15700,exact,2687,0,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_15895,exact,2724,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_16395,exact,2802,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010311,Geoalkalibacter_subterraneus,GSUB_16425,exact,2808,1,0,1,1,0,0,0,0,1,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015
CP010557,Raoultella_ornithinolytica,TE10_00680,exact,134,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_00895,exact,177,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_01335,exact,263,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_01835,exact,361,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_02110,exact,414,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_04955,exact,950,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_05120,exact,982,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_10150,exact,potG,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_12635,exact,2437,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_12940,exact,2494,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_13230,exact,2549,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_13985,exact,2697,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_14310,exact,2761,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_14520,exact,2802,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_14980,exact,2886,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_15395,exact,2968,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_16420,exact,3169,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_16525,exact,3189,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_17900,exact,3446,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_18735,exact,3606,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_21595,exact,4148,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_21805,exact,4190,1,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010557,Raoultella_ornithinolytica,TE10_24090,exact,4631,0,0,1,1,0,0,0,0,1,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015
CP010803,Martelella_endophytica,TM49_00305,exact,59,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_00625,exact,121,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_00730,exact,140,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_00755,exact,145,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_01100,exact,200,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_01595,exact,290,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_01615,exact,294,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_01900,exact,339,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_02040,exact,364,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_02315,exact,415,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_02450,exact,441,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_02885,exact,522,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_02950,exact,533,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_03220,exact,577,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_03360,exact,602,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_03590,exact,645,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_03665,exact,660,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_03715,exact,670,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_04275,exact,772,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_04455,exact,805,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_04580,exact,829,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_04975,exact,898,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05165,exact,933,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05190,exact,938,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05225,exact,945,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05650,exact,1025,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05730,exact,1039,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_05915,exact,1072,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_06110,exact,1109,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_06690,exact,1213,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_06735,exact,1221,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_06855,exact,1242,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_06915,exact,1253,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_07100,exact,1287,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_07150,exact,1297,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_07430,exact,1348,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_07665,exact,1382,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_08540,exact,1538,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_08600,exact,1548,1,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
CP010803,Martelella_endophytica,TM49_08625,exact,1552,0,0,1,1,0,0,0,0,1,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015
