accn,organism,sizeNT,numGene,numFail,pcFail,fail1,fail2,fail3,fail4,fail5,fail,GCcontent,baseFreqA,baseFreqT,baseFreqC,baseFreqG,institution,seqYear,reassessed,reasYear,seqMethod,QC
CP010310,Pandoraea_pulmonicola,5867621,4358,157,3.6025699862322167,1,0,0,0,156,1,0.6429510358627457,0.1783855842086597,0.17866337992859457,0.322199405858013,0.3207516300047328,_Division_of_Genetics_and_Molecular_Biology_University_of_Malaya_Institute_of_Biological_Sciences_Faculty_of_Science_University_of_Malaya_Kuala_Lumpur_50603_Malaysia_,2015,1,2015,seqMethod,QC
CP010311,Geoalkalibacter_subterraneus,3475523,2809,65,2.313990744037024,0,0,0,0,65,1,0.5704724152307437,0.21222590096512092,0.21730168380413536,0.28403610046603056,0.2864363147647131,_BioTechnology_Institute_University_of_Minnesota_-_Twin_Cities_140_Gortner_Laboratory_1479_Gortner_Avenue_Saint_Paul_MN_55108_USA_,2015,1,2015,seqMethod,QC
CP010327,Myroides_sp._A21,4155464,3650,0,0.0,0,0,0,0,0,0,0.340793711604769,0.3259686523574744,0.3332376360377566,0.17297081625541696,0.16782289534935207,_Bioinformatics_Leibniz_Institute_DSMZ_Inhoffenstr_7B_Braunschweig_38124_Germany_,2015,1,2015,seqMethod,QC
CP010557,Raoultella_ornithinolytica,5522040,4875,23,0.47179487179487184,0,0,0,0,23,1,0.5746667898095632,0.21266162505161137,0.2126715851388255,0.2877237397773287,0.28694305003223447,_BioInformatics_Center_Nanjing_Agricultural_University_1_Weigang_Nanjing_Jiangsu_210095_China_,2015,1,2015,seqMethod,QC
CP010803,Martelella_endophytica,4817307,4028,127,3.152929493545184,0,2,0,0,125,1,0.6213735184409048,0.1892821030505218,0.18934437850857336,0.310831134490702,0.3105423839502029,_Applied_Microbiology_GNU_GNU_Jinju_Gyeongnamdo_660-701_Korea_,2015,1,2015,seqMethod,QC
CP010812,Vibrio_cholerae,4077462,3581,0,0.0,0,0,0,0,0,0,0.47686600144894054,0.2616186245267277,0.2615153740243318,0.24026857883654096,0.23659742261239958,_BioScience_Los_Alamos_National_Laboratory_PO_Box_1663_M888_Los_Alamos_NM_87545_USA_,2015,1,2015,seqMethod,QC
CP010820,Lysinibacillus_fusiformis,4843789,4461,69,1.546738399462004,0,0,0,0,69,1,0.37621601601556137,0.3120043007653719,0.31177968321906674,0.18827719374233684,0.18793882227322453,_Biology_Science_Institute_University_of_Malaya_Jalan_University_Kuala_Lumpur_Kuala_Lumpur_50603_Malaysia_,2015,1,2015,seqMethod,QC
CP010848,Rathayibacter_toxicus,2328286,1740,78,4.482758620689655,0,0,0,0,78,1,0.6148222340382582,0.19435842503884831,0.1908193409228935,0.30755542918696416,0.30726680485129404,_Biosurveillance_MRIGlobal_1470_Treeland_Blvd_Palm_Bay_FL_32909_USA_,2015,1,2016,seqMethod,QC
CP010954,Sphingobium_sp._YBL2,4766421,4169,68,1.6310865915087551,0,0,1,0,67,1,0.6478577951884653,0.17637153747014794,0.17577066734138674,0.3244310563418548,0.3234267388466105,_College_of_Life_Sciences_Nanjing_Agriculture_University_Weigang_Street_#1_Nanjing_Jiangsu_210000_China_,2015,1,2015,seqMethod,QC
CP010978,Pelosinus_fermentans_JBW45,5380816,4743,0,0.0,0,0,0,0,0,0,0.3951025272003354,0.30212313522707335,0.3027743375725912,0.1980935605305961,0.1970089666697393,_Department_of_Biochemistry_University_of_Missouri_117_Schweitzer_Hall_Columbia_MO_65211_USA_,2015,1,2016,seqMethod,QC
CP011047,Cronobacter_sakazakii,4511265,4380,26,0.593607305936073,15,0,0,26,0,1,0.5671344955350661,0.21633289110703982,0.21653261335789406,0.2837714033646882,0.2833630921703779,_Department_of_Food_and_Animal_Biotechnology_Department_of_Agricultural_Biotechnology_Center_for_Food_and_Bioconvergence_Seoul_National_University_1_Gwanak-ro_Gwanak-gu_Seoul_151-742_Republic_of_Korea_,2015,1,2016,seqMethod,QC
CP011052,Halomonas_sp._KO116,4649248,4245,0,0.0,0,0,0,0,0,0,0.5434229363544384,0.22801343357033224,0.22856363007522937,0.27240125714954333,0.27102167920489506,_SERF_University_of_Tennessee_1414_Cirlce_Drive_Knoxville_TN_37919_USA_,2015,1,2015,seqMethod,QC
CP011132,Citrobacter_amalonaticus_Y19,5584358,5013,44,0.8777179333732297,0,0,0,0,44,1,0.5342132434919108,0.232713769425241,0.2330729870828482,0.2673823920314564,0.2668308514604544,_Chemical_and_Biomolecular_Engineering_Pusan_National_University_Jangjeon-dong_Geumjeong-gu_Busan_Busan_609735_South_Korea_,2015,1,2016,seqMethod,QC
CP011144,Pseudoxanthomonas_suwonensis,3891695,3065,51,1.66394779771615,0,0,0,0,51,1,0.7024517594518584,0.1486627292220999,0.14888551132604175,0.35083222092173205,0.35161953853012634,_BioInformatics_Center_Nanjing_Agriculture_University_No1_Weigang_Road_Xuanwu_District_Nanjing_Jiangsu_210095_China_,2015,1,2016,seqMethod,QC
CP011265,Verrucomicrobia_bacterium_IMCC26134,4001000,2640,87,3.295454545454545,0,0,0,0,87,1,0.6127703074231442,0.19325418645338666,0.19397550612346914,0.3054718820294926,0.3072984253936516,_Department_of_Biological_Science_Inha_University_Inharo_100_Incheon_402-751_South_Korea_,2015,1,2015,seqMethod,QC
CP011280,Sneathia_amnii,1330215,1183,45,3.8038884192730347,0,2,0,0,43,1,0.28432170739316576,0.35750386215762114,0.3581744304492131,0.14139443623775105,0.14292727115541473,_Microbiology_and_Immunology_Virginia_Commonwealth_University_1101_E_Marshall_St_Richmond_VA_23236_USA_,2015,1,2016,seqMethod,QC
CP011301,Burkholderia_cepacia,6419376,5542,34,0.6134969325153374,0,0,0,0,34,1,0.6699219674934136,0.16498628527134102,0.1650917472352453,0.3352679450463721,0.33465402244704157,_University_of_Hawaii_at_Manoa_The_Hawaii_Institute_of_Marine_Biology_PO_Box_1346_Kane'ohe_Hawaii_96744_USA_,2015,1,2016,seqMethod,QC
CR522870,Desulfotalea_psychrophila_LSv54,3523383,3118,9,0.28864656831302116,0,0,0,9,0,1,0.4681120389126019,0.26927103865801705,0.26261692242938106,0.23642363035752856,0.23168840855507336,_Klenk_H-P_egene_Biotechnologie_GmbH_Poeckinger_Fussweg_7a_82340_Feldafing_Germany_Email:_hans-peterklenk@egene-biotechde_,2004,1,2015,seqMethod,QC
CR767821,Ehrlichia_ruminantium_str._Welgevonden,1516355,920,4,0.43478260869565216,0,0,1,0,3,1,0.2747878959742277,0.3643717994796733,0.36084030454609906,0.13927741195168677,0.1355104840225409,_Submitted_on_behalf_of_the_heartwater_sequencing_team_Department_of_Veterinary_Tropical_Diseases_Faculty_of_Veterinary_Science_University_of_Pretoria_Private_Bag_X04_Onderstepoort_0110_South_Africa_and_the_Onderstepoort_Veterinary_Institute_Private_Bag_X5_Onderstepoort_0110_South_Africa_E-mail:_BasilAllsopp@upacza_,2005,1,2015,seqMethod,QC
CU207211,Herminiimonas_arsenicoxydans,3424307,3294,0,0.0,0,0,0,0,0,0,0.5429492741159014,0.2286290335533584,0.2284216923307402,0.2717784941595482,0.2711707799563532,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2007,1,2015,seqMethod,QC
CU207366,Gramella_forsetii_KT0803,3798465,3584,1,0.027901785714285712,0,0,0,0,1,1,0.3661076250538046,0.3141163601612757,0.3197760147849197,0.18418097836889374,0.18192664668491088,_Max_Planck_Institute_for_Molecular_Genetics_proScience_Ihnestrasse_73_D-14195_Berlin_Germany_,2006,1,2015,seqMethod,QC
FM162591,Photorhabdus_asymbiotica,5064808,4395,26,0.5915813424345847,0,0,5,2,24,1,0.4215263441378232,0.2880780475785064,0.2903956082836704,0.2113807670498072,0.21014557708801598,_Crossman_LC_Pathogen_Sequencing_Unit_The_Wellcome_Trust_Sanger_Institute_Hinxton_Cambridge_Cambridgeshire_CB10_1SA_UNITED_KINGDOM_,2009,1,2015,seqMethod,QC
FM178379,Aliivibrio_salmonicida_LFI1238,3325165,3069,146,4.757249918540241,1,0,52,0,97,1,0.3922836911852494,0.30268843801736156,0.305027870797389,0.19212760870513193,0.20015608248011751,_Hjerde_E_Department_of_Molecular_Biotechnology_University_of_Tromso_Breivika_9037_Tromso_NORWAY_,2008,1,2015,seqMethod,QC
FO082060,Methylomicrobium_alcaliphilum,4668296,4007,0,0.0,0,0,0,0,0,0,0.4874592356611491,0.25620076361910216,0.2563400007197487,0.24275859971175778,0.24470063594939137,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2011,1,2015,seqMethod,QC
FO117623,Blastococcus_saxobsidens_DD2,4875340,4844,0,0.0,0,0,0,0,0,0,0.7294799952413575,0.13466691553819837,0.13585308922044412,0.3638207796789557,0.36565921556240183,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2012,1,2015,seqMethod,QC
FO203355,Enterobacter_aerogenes_EA1509E,5419609,5260,0,0.0,0,0,0,0,0,0,0.5498448319795763,0.22513487596614443,0.2250202920542792,0.27458106295122026,0.2752637690283561,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2013,1,2015,seqMethod,QC
FO203431,Modestobacter_marinus,5575517,5492,0,0.0,0,0,0,0,0,0,0.7413113438628203,0.12908399346643548,0.12960466267074425,0.37020387526394416,0.3711074685988761,_Genoscope_-_CEA_(Commissariat_a_l'energie_atomique_et_aux_energies_alternatives)__:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2012,1,2015,seqMethod,QC
FO203503,Desulfobacula_toluolica_Tol2,5197905,4375,22,0.5028571428571428,0,0,0,19,3,1,0.4144885295133328,0.291811412482529,0.29370005800413823,0.20617518019278921,0.20831334932054357,_Max_Planck_Institute_for_Molecular_Genetics_proScience_Ihnestrasse_63_D-14195_Berlin_Germany_,2012,1,2015,seqMethod,QC
FO538765,Magnetospira_sp._QH-2,4021307,3748,1,0.026680896478121666,0,0,0,1,0,1,0.5947292758299727,0.20239016817169145,0.20288055599833588,0.29781511334498956,0.2969141624849831,_Genoscope_-_CEA_(Commissariat_a_l'energie_atomique_et_aux_energies_alternatives)__:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2014,1,2015,seqMethod,QC
FO818637,Xenorhabdus_bovienii,4635301,4757,0,0.0,0,0,0,0,0,0,0.44774330728468337,0.27691168275803446,0.27534500995728217,0.23030154891775098,0.2174417583669324,_Genoscope_-_CEA_(Commissariat_a_l'energie_atomique_et_aux_energies_alternatives)__:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2015,1,2015,seqMethod,QC
FP236843,Erwinia_billingiae,5100167,4596,0,0.0,0,0,0,0,0,0,0.5519723177692024,0.22510008005620208,0.22292760217459545,0.27646780977956215,0.2755045079896403,_Max_Planck_Institute_for_Molecular_Genetics_proScience_Ihnestrasse_73_D-14195_Berlin_Germany_,2010,1,2015,seqMethod,QC
FP475956,Thiomonas_arsenitoxydans,3730944,3631,0,0.0,0,0,0,0,0,0,0.6380205653046521,0.18051249228077398,0.1814669424145739,0.3187356872684232,0.3192848780362289,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2010,1,2015,seqMethod,QC
FP476056,Zobellia_galactanivorans,5521712,4738,0,0.0,0,0,0,0,0,0,0.4277961255494672,0.2846622569232151,0.2875416175273176,0.21348342687919977,0.21431269867026748,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2011,1,2015,seqMethod,QC
FP565814,Salinibacter_ruber_M8,3619447,3086,0,0.0,0,0,0,0,0,0,0.6611764172814245,0.16972703288651553,0.16909654983206,0.33065161611704774,0.33052480116437677,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2010,1,2015,seqMethod,QC
FP929032,Alistipes_shahii_WAL_8301,3649672,2563,5,0.19508388607101051,1,0,5,4,4,1,0.5755750105762929,0.21174615143497827,0.21267883798872886,0.2857733516874941,0.2898016588887988,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929038,Coprococcus_catus_GD/7,3463414,2985,0,0.0,0,0,0,0,0,0,0.4315542409888047,0.29272186345611584,0.2757238955550795,0.19225509858191947,0.23929914240688524,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929045,Faecalibacterium_prausnitzii_L2-6,3248271,2756,0,0.0,0,0,0,0,0,0,0.5682189078435882,0.21832291702262527,0.21345817513378657,0.28168801186846787,0.2865308959751203,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929047,Gordonibacter_pamelaeae_7-10-1-b,3329557,2027,2,0.09866798223976321,1,0,2,1,1,1,0.6548015246472729,0.17271757173702088,0.17248090361570623,0.32939967689395316,0.32540184775331976,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929048,Megamonas_hypermegale_ART12/1,2130330,2118,0,0.0,0,0,0,0,0,0,0.3164617688339365,0.3349537395614764,0.3485844916045871,0.17240052010721343,0.1440612487267231,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929050,Roseburia_intestinalis_XB6B4,4164855,3630,0,0.0,0,0,0,0,0,0,0.426724819951715,0.3070642315278683,0.26621094852041666,0.18338477570047457,0.24334004425124045,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929054,Blautia_obeum_A2-162,3692226,3155,0,0.0,0,0,0,0,0,0,0.42487431701093054,0.3039995384897891,0.27112614449928035,0.192783161160774,0.23209115585015652,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929056,Fretibacterium_fastidiosum,2456860,1435,0,0.0,0,0,0,0,0,0,0.6299890917675407,0.18346548032854945,0.18654542790390988,0.31359580928502234,0.31639328248251836,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FP929061,Anaerostipes_hadrus,3050979,2771,0,0.0,0,0,0,0,0,0,0.3703506317152625,0.3464114305604857,0.28323793772425176,0.1612898679407495,0.20906076377451302,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2016,seqMethod,QC
FP929062,butyrate-producing_bacterium_SS3/4,3456898,2993,0,0.0,0,0,0,0,0,0,0.4828727952054125,0.26063800551824207,0.25648919927634545,0.23827431413943947,0.244598481065973,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FQ312005,Halobacteriovorax_marinus_SJ,3435933,3249,11,0.3385657125269314,0,0,2,1,8,1,0.3674728232477176,0.3141528079854875,0.3183743687667949,0.18407838569611223,0.18339443755160534,_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_CB10_1SA_United_Kingdom_,2010,1,2015,seqMethod,QC
FQ859181,Hyphomicrobium_sp._MC1,4757528,4908,0,0.0,0,0,0,0,0,0,0.5917104429022804,0.20138420625165002,0.20690535084606965,0.2879508013405281,0.3037596415617522,_Genoscope_-_Centre_National_de_Sequencage_:_BP_191_91006_EVRY_cedex_-_FRANCE_(E-mail_:_seqref@genoscopecnsfr_-_Web_:_wwwgenoscopecnsfr)_,2011,1,2015,seqMethod,QC
FR872580,Parachlamydia_acanthamoebae_UV-7,3071812,2788,203,7.281205164992826,0,203,0,0,0,1,0.3903611288711679,0.3045459813295866,0.30509288979924554,0.19529645694463071,0.19506467192653718,_University_of_Vienna_Department_of_Computational_Systems_Biology_Althanstr_14_1090_Vienna_AUSTRIA_,2011,1,2015,seqMethod,QC
FR872582,Simkania_negevensis_Z,2496274,2381,29,1.2179756404871904,0,27,2,1,1,1,0.41777344954920814,0.2913482253951289,0.29087832505566297,0.20991966426762446,0.2078537852815837,_University_of_Vienna_Department_of_Computational_Systems_Biology_Althanstr_14_1090_Vienna_AUSTRIA_,2011,1,2015,seqMethod,QC
HE717023,Halobacillus_halophilus_DSM_2266,4150632,4121,23,0.5581169619024509,7,0,0,11,13,1,0.4182312476750529,0.2911228940556522,0.2906458582692949,0.20853017082699696,0.20970107684805592,_Max-Planck_Institute_of_Biochemistry_Dept_Membrane_Biochemistry_Am_Klopferspitz_18_D-82152_Martinsried_GERMANY_,2012,1,2015,seqMethod,QC
HE804045,Saccharothrix_espanaensis_DSM_44229,9360652,8427,4,0.047466476800759466,0,0,0,0,4,1,0.7219006752948406,0.13895645303339982,0.13914287167175962,0.36090851363772525,0.36099216165711534,_IGS_CeBiTec_Bielefeld_University_Universitaetsstr_27_D-33335_GERMANY_,2012,1,2015,seqMethod,QC
HE956757,Methylocystis_sp._SC2,3773444,3666,0,0.0,0,0,0,0,0,0,0.6335480266833163,0.18315681907562428,0.18329515424105935,0.3164581215462585,0.3170899051370578,_Botany_Visva-Bharati_(A_Central_University)_Santiniketan_West_Bengal-731235_INDIA_,2012,1,2015,seqMethod,QC
HE983995,Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella,887069,841,13,1.5457788347205708,0,13,1,0,0,1,0.3662522306607491,0.31819396236369435,0.31555380697555657,0.1830477674228273,0.18320446323792175,_University_of_Vienna_Department_of_Microbial_Ecology_Althanstr_14_A-1090_Wien_AUSTRIA_,2012,1,2015,seqMethod,QC
HE999757,Carnobacterium_maltaromaticum_LMA28,3650416,3581,0,0.0,0,0,0,0,0,0,0.34526311521755326,0.3252725168857467,0.3294643678967,0.1743420475912882,0.17092106762626505,_LIBio_ENSAIA_F-54505_Vandoeuvre_les_nancy_FRANCE_,2012,1,2015,seqMethod,QC
HF563609,Tepidanaerobacter_acetatoxydans_Re1,2761252,2656,5,0.18825301204819278,0,0,0,5,5,1,0.37532068786188294,0.31410099476614234,0.3105783173719747,0.18761779077027377,0.18770289709160917,_HGEN:Animal_Breeding_&_Genetics_SLUSwedish_University_of_Agricultural_Sciences_Box_7023_75007_Uppsala_SWEDEN_,2012,1,2015,seqMethod,QC
HF571988,Yersinia_enterocolitica_(type_O:5)_str._YE53/03,4940197,4365,85,1.9473081328751431,28,0,22,45,37,1,0.4729987488353197,0.2626925606408004,0.2643086905238799,0.23677375618826538,0.23622499264705435,_Pathogen_Sequencing_Unit_Wellcome_Trust_Sanger_Institute_Wellcome_Trust_Genome_Campus_Hinxton_Cambridge_Cambridgeshire_CB10_1SA_UNITED_KINGDOM_,2014,1,2014,seqMethod,QC
HF680312,Thalassolituus_oleivorans_MIL-1,3920328,3666,2,0.05455537370430987,2,0,0,2,0,1,0.4662558847116874,0.2681171065278211,0.26562700876049145,0.23443548601035424,0.23182039870133314,_Microbial_Genomics_Group_Max_Planck_Institute_for_Marine_Microbiology_Celsiusstrasse_1_Bremen_D-28359_GERMANY_,2013,1,2015,seqMethod,QC
HF951689,Chthonomonas_calidirosea_T49,3427356,2876,50,1.7385257301808066,4,5,12,17,28,1,0.5457638482842168,0.22830047418476518,0.2259356775310181,0.27314495488650725,0.2726188933977095,_Extremophile_Research_Laboratory_GNS_Science_Private_Bag_2000_Taupo_3353_NEW_ZEALAND_,2013,1,2015,seqMethod,QC
HG315671,Formosa_agariphila_KMM_3901,4204854,3570,19,0.5322128851540616,0,0,10,7,16,1,0.3346311191779786,0.3316557483327602,0.3337131324892612,0.1692491582347449,0.1653819609432337,_Microbial_Genomics_Group_Max_Planck_Institute_for_Marine_Microbiology_Celsiusstrasse_1_Bremen_28359_GERMANY_,2013,1,2015,seqMethod,QC
HG322949,Janthinobacterium_agaricidamnosum_NBRC_102515_=_DSM_9628,5947344,5493,110,2.0025486983433463,0,110,0,0,0,1,0.6106493924010449,0.1940003806741295,0.1953502269248256,0.3053275546193393,0.3053218377817056,_Biomolecular_Chemistry_Hans-Knoell-Institute_Beutenbergstrasse_11a_07745_Jena_GERMANY_,2014,1,2015,seqMethod,QC
HG530068,Pseudomonas_aeruginosa_PA38182,7151925,7279,80,1.0990520675917022,0,80,0,0,0,1,0.6577258570245074,0.17250530451591703,0.16976883845957558,0.3313043691034232,0.32642148792108416,_Clinical_Sciences_St_George's_University_of_London_Cranmer_Terrace_SW17_0RE_UNITED_KINGDOM_,2014,1,2015,seqMethod,QC
HG934468,Mucinivorans_hirudinis,3149227,3015,0,0.0,0,0,0,0,0,0,0.44899176845619576,0.2737465416116399,0.2772616899321643,0.22468529578845856,0.2243064726677372,_Molecular_and_Cell_Biology_University_of_Connecticut_91_N_Eagleville_Rd_Storrs_Ct_06269_USA_,2014,1,2015,seqMethod,QC
HG938353,Neorhizobium_galegae,4647962,4481,0,0.0,0,0,0,0,0,0,0.6148098887211212,0.19332645146410404,0.19186365981477474,0.3098329977740782,0.304976890947043,_Food_and_Environmental_Sciences_University_of_Helsinki_00014_Helsinki_FINLAND_,2014,1,2015,seqMethod,QC
LK028559,Acholeplasma_oculi,1587120,1471,0,0.0,0,0,0,0,0,0,0.3129013559151167,0.3444137809365391,0.3426848631483442,0.15694150410806995,0.15595985180704672,_MPIMG_proScience_Ihnestrasse_73_D-14195_Berlin_Germany_,2014,1,2014,seqMethod,QC
LN614827,Legionella_fallonii_LLAP-10,4181563,3624,0,0.0,0,0,0,0,0,0,0.38290419156664623,0.30924800128564367,0.3078478071477101,0.1940260137178371,0.18887817784880917,_INSTITUT_PASTEUR_Biology_of_Intracelullar_Bacteria_28_Rue_du_Docteur_Roux_75724_Paris_Cedex_15_France_,2014,1,2014,seqMethod,QC
LN614830,Tatlockia_micdadei,3310028,3020,0,0.0,0,0,0,0,0,0,0.4045678767672056,0.29813614869723154,0.29729597453556283,0.2006273058717328,0.2039405708954728,_INSTITUT_PASTEUR_Biology_of_Intracelullar_Bacteria_28_Rue_du_Docteur_Roux_75724_Paris_Cedex_15_France_,2014,1,2014,seqMethod,QC

